Series Name	Country Name	Country Code	1990 [YR1990]	2000 [YR2000]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]
GDP growth (annual %)	Uzbekistan	UZB	1.600000006	3.799999993	9	8.099999996	8.500000001	8.299999999	8.200000001	8.000000001	7.792522371	7.999999999	7.800000002	5.299999999
GDP growth (annual %)	Vanuatu	VUT	11.70648473	5.922044539	6.448521358	3.312815802	1.629081596	1.223225535	1.754749927	1.96914608	2.331006215	-0.801094177	4.000574486	4.500680305
GDP growth (annual %)	Vietnam	VNM	5.10091814	6.787316408	5.661771208	5.397897543	6.423238217	6.240302749	5.247367156	5.421882991	5.983654637	6.679288789	6.210811668	6.81224566
GDP growth (annual %)	West Bank and Gaza	PSE	..	-8.556183567	6.079293361	8.662535255	8.099088919	12.4136354	6.284236374	2.217422213	-0.181891133	3.428732213	4.708435256	3.14023678
GDP growth (annual %)	"Yemen, Rep."	YEM	..	6.181915593	3.64756947	3.866229516	7.70230704	-12.7148969	2.392972347	4.823414981	-0.188591449	-37.14675128	-34.33975436	..
GDP growth (annual %)	Zambia	ZMB	-0.481072028	3.897322943	7.773895815	9.220348406	10.29820585	5.564624717	7.597616969	5.059376378	4.695826373	2.91988111	3.757177805	4.076715497
GDP growth (annual %)	Zimbabwe	ZWE	6.988552933	-3.059189626	-17.6689466	12.0195605	12.58102697	15.44573298	14.77959514	5.529787208	2.127083908	1.689594592	0.615713754	3.447095145
GDP per capita growth (annual %)	Least developed countries: UN classification	LDC	-2.575586368	1.718085292	4.964380772	2.389416068	3.461585102	1.740902736	3.119174957	3.389887221	2.941399928	1.340875239	1.202696797	2.838854625
GDP per capita growth (annual %)	Afghanistan	AFG	..	..	1.040489085	17.951089	5.425967848	2.87964757	10.75025221	0.512509234	-0.526844937	-1.628298135	-0.349412121	0.071666099
GDP per capita growth (annual %)	Angola	AGO	-6.180495375	-0.024041122	9.832697419	-1.175597203	-0.175344168	0.230111586	1.499648172	3.135078649	1.117470531	-0.471271613	-4.098055833	-2.561034463
GDP per capita growth (annual %)	Bangladesh	BGD	3.046659431	3.251504334	4.826436822	3.893892784	4.396111941	5.245005217	5.279833222	4.772796389	4.840840706	5.365749925	5.96268914	6.164787475
GDP per capita growth (annual %)	Benin	BEN	5.507107214	2.747800216	1.969729383	-0.505468043	-0.715295405	0.1163546	1.925340623	4.240192726	3.433603606	-0.696393361	1.13109189	2.717830181
GDP per capita growth (annual %)	Bhutan	BTN	9.427124832	3.972960527	2.677022729	4.640694092	9.706576106	6.015924803	3.333415455	0.540980785	4.181025813	5.116646323	6.585735863	5.516625842
GDP per capita growth (annual %)	Bolivia	BOL	2.602999823	0.580449667	4.396898906	1.674131284	2.452273858	3.53285763	3.472792957	5.140099428	3.844087843	3.267949173	2.701313052	2.651663016
GDP per capita growth (annual %)	Burkina Faso	BFA	-3.211214443	-1.032642563	4.097478797	-0.107397784	2.23944175	3.466316511	3.309381877	2.684958268	1.282015532	0.884824982	2.880813535	3.700834877
GDP per capita growth (annual %)	Burundi	BDI	0.912219081	-2.742947109	1.559960517	0.095055049	0.496039555	1.005128644	0.936613298	1.538267388	1.575577474	-6.817656621	-3.639518164	-2.627823684
GDP per capita growth (annual %)	Cabo Verde	CPV	-1.280833099	11.97489493	5.504249144	-2.311434992	0.371907559	2.805938975	-0.080767942	-0.384688683	-0.598750895	-0.220579494	2.538512155	2.593045305
GDP per capita growth (annual %)	Cambodia	KHM	..	8.26388427	5.124959813	-1.402853817	4.344744362	5.381940556	5.577812185	5.599918784	5.40187153	5.333422892	5.292483361	5.19299957
GDP per capita growth (annual %)	Cameroon	CMR	-8.855214691	0.961237317	0.688419344	-0.56519321	0.636570103	1.338592131	1.756738266	2.613702643	3.102738745	2.900267022	1.75591711	0.541059142
GDP per capita growth (annual %)	Central African Republic	CAF	-4.381394238	-4.527371948	0.419859862	0.350323252	2.020575379	2.663119801	3.782102263	-36.82989636	0.687829612	4.091983725	3.427394581	2.856934347
GDP per capita growth (annual %)	Chad	TCD	-7.215058808	-4.452537805	-0.262297817	0.875156333	9.878044511	-3.186664669	5.313322316	2.251774958	3.46636815	-0.459812013	-9.129830126	-5.868097016
GDP per capita growth (annual %)	Comoros	COM	2.037161478	8.087076855	-1.984210649	-0.476349813	-0.236113529	0.149312043	0.538505612	1.03889143	-0.34211149	-1.328791327	-0.13495104	0.194004389
GDP per capita growth (annual %)	"Congo, Dem. Rep."	COD	-9.67006979	-9.239756474	2.784278927	-0.500119648	3.599043063	3.365772615	3.570436737	4.926509155	5.896416369	3.44510359	-0.903382021	0.381205501
GDP per capita growth (annual %)	"Congo, Rep."	COG	-1.708648638	4.595113178	2.001652343	3.975409551	5.454836285	0.53220782	1.097463018	0.871120616	4.155784528	0.08739607	-5.268464946	-7.036206049
GDP per capita growth (annual %)	Cote d'Ivoire	CIV	-4.55061505	-4.3357168	0.375834837	0.981061397	-0.307436734	-6.647608026	8.00176057	6.17436763	6.065754946	6.124571814	5.65619704	5.139962905
GDP per capita growth (annual %)	Djibouti	DJI	..	..	..	..	..	..	..	..	7.07261105	7.880204553	7.000971092	2.496580819
GDP per capita growth (annual %)	"Egypt, Arab Rep."	EGY	3.11381883	3.439696362	5.282444412	2.755735398	3.091669379	-0.341314769	-0.01428269	-0.083564439	0.668288269	2.18436429	2.263270591	2.190073004
GDP per capita growth (annual %)	El Salvador	SLV	3.454262993	0.394638801	1.678856824	-2.513764378	1.653208362	3.34353038	2.340001724	1.891535772	1.485497804	1.870174729	2.059260887	1.79106277
GDP per capita growth (annual %)	Eritrea	ERI	..	-5.726673438	-11.47336358	2.004025688	0.320461257	6.643278697	..	..	..	..	..	..
GDP per capita growth (annual %)	Ethiopia	ETH	-0.750570364	3.048595482	7.879151526	5.96026306	9.616335036	8.284116597	5.830163313	7.734564359	7.450233088	7.622224694	4.90414649	7.56287112
GDP per capita growth (annual %)	"Gambia, The"	GMB	-0.470257841	2.380504519	2.442872701	3.139260685	3.215648415	-7.266178918	2.332255424	1.56526567	-2.179213122	1.149360163	-0.837919977	0.441810867
GDP per capita growth (annual %)	Georgia	GEO	-14.76515732	2.626624902	3.634228687	-2.390625542	7.656695282	8.632696816	7.74068509	4.72866588	5.99884635	3.154326513	2.788137287	5.04823175
GDP per capita growth (annual %)	Ghana	GHA	0.543015664	1.174953596	6.346275112	2.190061334	5.222157939	11.27926346	6.696690312	4.814854481	1.608950017	1.50204564	1.42766937	6.147992732
GDP per capita growth (annual %)	Guinea	GIN	-0.34621852	0.701955566	1.852612703	-3.303714548	2.51296746	3.305613565	3.60451523	1.636142317	1.345307677	1.359217666	7.741824286	9.854569163
GDP per capita growth (annual %)	Guinea-Bissau	GNB	3.609645539	3.524478286	0.772482509	0.875296044	2.026961324	5.357595256	-4.231756794	0.593533571	-1.624224635	3.449628434	3.619137228	3.324895938
GDP per capita growth (annual %)	Haiti	HTI	..	-0.838425958	-0.695362963	1.536497307	-6.884637	4.010975393	1.443634179	2.809536875	1.442032508	-0.098396905	0.178175907	-0.060334351
GDP per capita growth (annual %)	Honduras	HND	-2.755156571	3.040341488	2.051207504	-4.403183848	1.708904258	1.885918082	2.242810082	0.985254206	1.286505407	2.083154798	2.021160274	3.063958783
GDP per capita growth (annual %)	India	IND	3.366900569	2.015558933	2.375249298	6.950038738	8.763184414	5.248536528	4.134717786	5.096691727	6.140334036	6.899035599	5.889836403	5.429243119
GDP per capita growth (annual %)	Indonesia	IDN	5.348576204	3.467897895	4.590605774	3.238193028	4.82944014	4.794247841	4.677119579	4.23837264	3.731244892	3.645003674	3.845302036	3.9230726
GDP per capita growth (annual %)	Kenya	KEN	0.766169279	-2.119448625	-2.488070028	0.511532948	5.487937129	3.269457944	1.78472733	3.091071126	2.61606794	3.005934527	3.192383638	2.272175223
GDP per capita growth (annual %)	Kiribati	KIR	-2.99421907	4.437332654	-3.970220747	-1.832485663	-3.605161719	-1.447133369	3.256959643	3.908915078	-0.863463374	8.383635222	-0.617406586	1.32859334
GDP per capita growth (annual %)	"Korea, Dem. People’s Rep."	PRK	..	..	..	..	..	..	..	..	..	..	..	..
GDP per capita growth (annual %)	Kosovo	XKX	..	..	1.823663863	2.514978674	2.48306566	3.91600918	2.08595684	2.359550689	1.325832291	5.249904137	3.243771099	3.638679499
GDP per capita growth (annual %)	Kyrgyz Republic	KGZ	3.688011593	4.178358668	7.376440391	1.651651519	-1.651753118	4.674715696	-1.738142576	8.735789199	1.957996974	1.758864491	2.23180525	2.526200055
GDP per capita growth (annual %)	Lao PDR	LAO	3.696133749	4.051385514	6.000506384	5.757048091	6.889552029	6.550945354	6.650641642	6.705811096	6.272785911	5.85998123	5.528425711	5.337134727
GDP per capita growth (annual %)	Lesotho	LSO	4.199787628	2.865417938	5.797897927	1.178959483	4.962637554	5.678334079	4.691461124	0.52354392	1.755726732	1.156076618	1.041536505	4.195284019
GDP per capita growth (annual %)	Liberia	LBR	-50.23014355	21.92750994	2.757475026	1.196561014	2.429104953	4.955673239	5.117500739	6.047886558	-1.694317586	-2.419848249	-4.035610729	-0.102120901
GDP per capita growth (annual %)	Madagascar	MDG	0.196034408	1.54230951	4.112602671	-6.686150503	-2.498148653	-1.309243342	0.249146997	-0.481736333	0.562544448	0.375158368	1.416050894	1.415502391
GDP per capita growth (annual %)	Malawi	MWI	1.852317614	-1.386655835	4.394494538	5.064058853	3.685599645	1.76415977	-1.087023305	2.154881414	2.655168323	-0.152737774	-0.450112622	1.037151983
GDP per capita growth (annual %)	Mali	MLI	-4.295170962	-2.830625892	1.345141527	1.322384779	2.13752128	0.145208782	-3.721145407	-0.621567621	3.982606553	2.898828067	2.701922163	2.192772082
GDP per capita growth (annual %)	Mauritania	MRT	-4.389426787	-3.390858597	-1.734397492	-3.829016935	1.776528807	1.658734396	2.685863691	2.973527881	2.520430662	-1.47109632	-0.814463441	0.709690592
GDP per capita growth (annual %)	"Micronesia, Fed. Sts."	FSM	1.328622654	4.936955428	-1.656176733	1.681326889	2.380664276	3.494894175	-2.022622	-4.043016749	-2.450489096	4.511505276	-0.543742411	1.413382097
GDP per capita growth (annual %)	Moldova	MDA	..	2.315573435	8.005387613	-5.881261331	7.207008539	6.861770531	-0.686972241	9.429297912	4.863915898	-0.335853401	4.563371563	4.564882779
GDP per capita growth (annual %)	Mongolia	MNG	-5.096573129	0.248527718	7.389554248	-2.754515797	4.62573163	15.21527589	10.2160877	9.513267652	5.863633873	0.557729593	-0.446336717	4.223566841
GDP per capita growth (annual %)	Morocco	MAR	1.4952336	0.68130758	4.676596363	2.964299665	2.471154038	3.804739156	1.53897028	3.012707323	1.18559229	3.080330027	-0.151105653	..
GDP per capita growth (annual %)	Mozambique	MOZ	-0.433592451	-1.038624639	3.796372665	3.28988356	3.615662385	4.035382842	4.118748884	4.070366728	4.372211964	3.55604092	0.815975106	0.77662851
GDP per capita growth (annual %)	Myanmar	MMR	1.269632225	12.37386906	9.568621748	9.837575216	8.858004101	4.761975769	6.420137223	7.45301583	7.001293806	6.013547473	4.907949674	5.401455162
GDP per capita growth (annual %)	Nepal	NPL	2.090834361	4.25448975	5.058607583	3.496219024	3.722470868	2.271277472	3.558003997	2.880963551	4.724406092	2.122094959	-0.718252714	6.317378325
GDP per capita growth (annual %)	Nicaragua	NIC	-2.245688631	2.504155075	2.09712763	-4.522715723	3.115518798	5.03350515	5.240603327	3.715792807	3.596299704	3.596592092	3.503364017	3.720109815
GDP per capita growth (annual %)	Niger	NER	-4.288699197	-4.927825279	5.556449575	-4.38801774	4.333724515	-1.551961396	7.642445755	1.299431311	3.475427578	0.411245867	0.98701599	0.96604934
GDP per capita growth (annual %)	Nigeria	NGA	9.894914253	2.714290675	3.492157398	4.12618684	4.999833324	2.119093602	1.524085569	2.614625618	3.519624173	-0.022235191	-4.160106639	-1.771579886
GDP per capita growth (annual %)	Pakistan	PAK	1.460870053	1.913538255	-0.356696773	0.735637493	-0.484655809	0.610616229	1.338548629	2.212692738	2.511972625	2.610728514	3.438653296	3.655196043
GDP per capita growth (annual %)	Papua New Guinea	PNG	-5.427387275	-4.9751225	-2.633924984	4.341820616	7.63360964	-1.13350871	2.374186109	1.614237904	12.99688055	3.117973356	-0.181686349	0.141783691
GDP per capita growth (annual %)	Philippines	PHL	0.449736194	2.194577282	2.479031744	-0.462890953	5.903121687	1.971962894	4.934106153	5.308934105	4.426210907	4.38340689	5.21665911	5.059747393
GDP per capita growth (annual %)	Rwanda	RWA	-2.665960511	2.531355373	8.175389684	3.38077389	4.512742784	5.251688378	5.898764235	2.045529713	4.966479414	6.207527424	3.420557283	3.572454488
GDP per capita growth (annual %)	Sao Tome and Principe	STP	..	..	5.715389513	0.087685937	4.253226006	2.048658268	0.835945747	2.485888052	4.198510122	1.544000487	1.908643439	1.629463056
GDP per capita growth (annual %)	Senegal	SEN	-3.659950173	0.700996268	0.875508116	-0.408230355	1.232839625	-1.181956422	1.343627138	0.40164817	1.028617242	3.394178939	3.731612454	3.829803949
GDP per capita growth (annual %)	Sierra Leone	SLE	1.845420978	3.696975846	2.83477406	0.818781112	2.924974434	3.855277541	12.55317591	17.99566603	2.236710829	-22.33076919	3.773174693	1.938368077
GDP per capita growth (annual %)	Solomon Islands	SLB	..	-16.56783202	4.645326617	-6.869690326	4.439085837	10.71529457	2.296252685	0.827376691	0.119643593	0.451536225	1.396342029	1.224793231
GDP per capita growth (annual %)	Somalia	SOM	-2.801599439	..	..	..	..	..	..	..	..	..	..	..
GDP per capita growth (annual %)	South Sudan	SSD	..	..	..	..	..	..	-54.05195539	25.16719036	-0.234438213	-3.125160281	-16.28958983	..
GDP per capita growth (annual %)	Sri Lanka	LKA	5.055391448	5.363223809	5.232754431	2.872273886	7.356756982	7.782197162	8.556865886	2.592064011	4.020805168	4.031030713	3.30111226	1.953719888
GDP per capita growth (annual %)	Sudan	SDN	-7.888242524	3.406862402	5.046040171	0.614039243	0.834792441	7.889471189	12.81520637	1.959133191	0.263305647	2.436229194	2.23710955	..
GDP per capita growth (annual %)	Swaziland	SWZ	16.98707845	0.241730065	-0.958575149	-0.308357152	1.880870277	0.376708079	2.796887946	4.470763397	0.070337809	-1.428987466	-0.449243065	0.198526919
GDP per capita growth (annual %)	Syrian Arab Republic	SYR	4.477780529	0.271421466	..	..	..	..	..	..	..	..	..	..
GDP per capita growth (annual %)	Tajikistan	TJK	-3.119460332	6.534800572	5.57743407	1.534611457	4.147312306	5.004658716	5.091681716	4.99996556	4.339674633	3.694836764	4.620026413	4.862379832
GDP per capita growth (annual %)	Tanzania	TZA	3.692348682	2.218956878	2.287083578	2.098472241	3.054969517	4.570416327	1.907347765	3.977610373	3.697750553	3.69917069	3.718754214	..
GDP per capita growth (annual %)	Timor-Leste	TLS	..	..	8.664282568	-7.255027523	-2.732342526	9.66387422	2.674937149	-13.07577002	-27.78430547	18.13746613	-1.376379481	-9.961628035
GDP per capita growth (annual %)	Togo	TGO	-2.892812508	-3.671185783	-0.502132533	0.752255442	1.237366134	2.11488039	2.066691578	1.2594729	3.148129856	2.715168408	2.771331182	2.975685923
GDP per capita growth (annual %)	Tunisia	TUN	5.565174957	3.679354051	3.143560902	1.922135996	2.361701531	-3.024888542	2.801659502	1.681036443	1.776184747	-0.010600926	-0.040607152	0.815711009
GDP per capita growth (annual %)	Uganda	UGA	2.854665585	-0.145857409	5.023515168	3.190619217	2.076684434	5.718076411	0.36785169	0.147417013	1.64290966	1.751374847	1.268515388	0.629712705
GDP per capita growth (annual %)	Ukraine	UKR	-6.560006519	6.971368648	2.855418166	-14.42092881	4.614794647	5.845341746	0.486676587	0.201173611	-1.144531809	-9.444243135	2.720932078	..
GDP per capita growth (annual %)	Uzbekistan	UZB	-1.029775558	2.373562694	7.264163383	6.291286901	5.480033191	5.431873862	6.61885439	6.326248546	5.989420944	6.132535008	5.941723632	3.546582291
GDP per capita growth (annual %)	Vanuatu	VUT	8.82305357	3.794022397	3.903752633	0.875316475	-0.740736807	-1.110335353	-0.553475485	-0.309572818	0.074466198	-2.957877378	1.770194047	2.290702986
GDP per capita growth (annual %)	Vietnam	VNM	2.863287991	5.597962625	4.664702634	4.365642085	5.332085165	5.095026372	4.066064787	4.21688206	4.784398867	5.508820999	5.090510776	5.725877848
GDP per capita growth (annual %)	West Bank and Gaza	PSE	..	-12.20679711	-9.983146672	15.69506126	-0.151333036	4.399887973	11.14402132	-7.094682227	-3.974253275	9.12070203	0.520119693	-6.080965885
GDP per capita growth (annual %)	"Yemen, Rep."	YEM	..	3.231783146	0.843691199	1.069911413	4.819588364	-15.03782629	-0.310776849	2.092396931	-2.736534359	-38.71101827	-35.92984642	..
GDP per capita growth (annual %)	Zambia	ZMB	-3.127284572	1.021417394	4.83669129	6.185551827	7.163546274	2.49551664	4.412267362	1.916769715	1.560750511	-0.145952014	0.687854852	1.01580933
GDP per capita growth (annual %)	Zimbabwe	ZWE	4.04072163	-4.310098559	-19.05683085	9.974501357	10.37742644	13.03571743	12.2502399	3.120642911	-0.239734003	-0.667922674	-1.707497727	1.071853438
GNI growth (annual %)	Least developed countries: UN classification	LDC	..	..	5.339389913	7.713991115	3.914932361	3.762838755	4.751933797	2.867633265	8.071131809	3.804684137	3.156647015	..
GNI growth (annual %)	Afghanistan	AFG	..	..	3.688321708	21.09818398	8.408106575	6.835528801	14.98813014	3.654038264	2.172874881	1.325593825	2.641225438	..
GNI growth (annual %)	Angola	AGO	..	..	1.126689316	25.72262437	-2.621312254	2.476661786	3.831487767	11.79534684	8.510128485	6.489520529	-1.43259671	0.742756777
GNI growth (annual %)	Bangladesh	BGD	5.421628697	5.47909153	7.058937902	5.287494894	5.754092691	6.209780659	7.01135331	5.626468557	4.759143411	6.39414557	6.434646033	5.84414461
GNI growth (annual %)	Benin	BEN	9.531039199	5.833227254	5.579548872	2.007068435	1.797428087	3.561725235	4.145230339	7.246563956	6.488345856	2.424959113	4.359349284	5.397734166
GNI growth (annual %)	Bhutan	BTN	..	..	3.315355988	5.238816887	9.909416008	7.102605053	3.372035628	3.201448081	5.720835861	4.414211182	8.59617891	7.801026669
GNI growth (annual %)	Bolivia	BOL	5.037984952	2.208395951	6.673510391	2.769986244	3.335697935	4.542422505	3.605207354	6.640749231	7.067139058	7.14356593	5.939045584	2.926479057
GNI growth (annual %)	Burkina Faso	BFA	-0.368377176	0.967989866	7.291603624	2.902860417	2.782515294	5.22376205	8.495782213	5.676887662	2.09937843	3.569063882	..	..
GNI growth (annual %)	Burundi	BDI	..	2.060358442	5.235236881	2.727784461	4.113102375	4.067136178	4.429799618	5.072200383	4.339829736	-3.749141522	-0.542044243	..
